x,l,P_reference,P_forward,P_backward,abs_err_forward,rel_err_forward,abs_err_backward,rel_err_backward
0.5,18,0.1922962221433408558368682861328125,1.92296222143340856e-01,7.68073098711466885e-03,0.0,0.0,0.184615491156226186990341187055,0.960057816521276626627154069633
0.5,19,0.13776721022441051900386810302734375,1.37767210224410519e-01,-2.15095198700410251e+00,0.0,0.0,2.28871919722851302481103630271,16.6129458054670137721671950731
0.5,20,-0.04835838106737355701625347137451171875,-4.83583810673735570e-02,-2.10447488176675890e+00,0.0,0.0,2.05611650069938534102220728528,42.5183071748157935300848133609
0.5,21,-0.178413857922350871376693248748779296875,-1.78413857922350871e-01,-5.84263505411928858e-03,0.0,0.0,0.172571222868231582796283429815,0.967252347311148244571013950761
0.5,22,-0.1281987246779863198753446340560913085938,-1.28198724677986320e-01,2.00310708470174426e+00,0.0,0.0,2.13130580937973057586987124523,16.6250156913277652391977098907
0.5,23,0.04524493778421856404747813940048217773438,4.52449377842185640e-02,1.96514988595564644e+00,0.0,0.0,1.9199049481714278719834965159,42.4335857710272018113992247557
0.5,24,0.1671594460634509005103609524667263031006,1.67159446063450901e-01,4.56497382573199488e-03,0.0,0.0,0.162594472237718905630043941812,0.972690901212969992912314684809
0.5,25,0.1203811168693320610145747195929288864136,1.20381116869332061e-01,-1.88207021616820303e+00,0.0,0.0,2.00245133303753508613453959697,16.63426445204940355074425622
0.5,26,-0.04266414120839634449566801777109503746033,-4.26641412083963445e-02,-1.85026595607432598e+00,0.0,0.0,1.80760181486592963473469808378,42.3681753263602980725583027233
0.5,27,-0.1577966215046346931671905622351914644241,-1.57796621504634693e-01,-3.63785983690226690e-03,0.0,0.0,0.154158761667732426264149081518,0.976945895278274901459712141401
0.5,28,-0.113838402812526884311239427916007116437,-1.13838402812526898e-01,1.78061213101757088e+00,1.38777878078144567552953958511e-17,1.2190778739814972180828596853e-16,1.89445053383009776037937399451,16.6415768934315253049102164945
0.5,29,0.04047968696457776571762110506824683398008,4.04796869645777518e-02,1.75342433825634592e+00,1.38777878078144567552953958511e-17,3.42833377638477811792982357486e-16,1.71294465129176814999212297153,42.3161536004638785066911628047
0.5,30,0.1498488149006107911231922003025829326361,1.49848814900610805e-01,2.94220596842166560e-03,1.38777878078144567552953958511e-17,9.26119290100431098648238645563e-17,0.14690660893218912552704580321,0.980365503922249083998369647706
0.5,31,0.1082580079203643921847977082961733685806,1.08258007920364427e-01,-1.69396751179527483e+00,3.46944695195361418882384896278e-17,3.20479474784514044032660032067e-16,1.80222551971563921952013132,16.6475030747043973456417654187
